Contest ID,Index,Name,Type,Points,Tags,Time Limit,Memory Limit,Description
2010B,Three Brothers,"brute force, implementation, math",time limit per test,memory limit per test,"B. Three Brotherstime limit per test1 secondmemory limit per test256 megabytesinputstandard inputoutputstandard outputThree brothers agreed to meet. Let's number the brothers as follows: the oldest brother is number 1, the middle brother is number 2, and the youngest brother is number 3.When it was time for the meeting, one of the brothers was late. Given the numbers of the two brothers who arrived on time, you need to determine the number of the brother who was late.InputThe first line of input contains two different integers a and b (1 ≤ a, b ≤ 3, a ≠ b) — the numbers of the brothers who arrived on time. The numbers are given in arbitrary order.OutputOutput a single integer — the number of the brother who was late to the meeting.ExampleInput3 1Output2"
2010A,Alternating Sum of Numbers,"brute force, implementation, math",time limit per test,memory limit per test,"A. Alternating Sum of Numberstime limit per test2 secondsmemory limit per test256 megabytesinputstandard inputoutputstandard outputYou are given a sequence of integers. Output the alternating sum of this sequence. In other words, output $$$a_1 - a_2 + a_3 - a_4 + a_5 - \dots$$$. That is, the signs of plus and minus alternate, starting with a plus.InputThe first line of the test contains one integer $$$t$$$ ($$$1 \le t \le 1000$$$) — the number of test cases. Then follow $$$t$$$ test cases.The first line of each test case contains one integer $$$n$$$ ($$$1 \le n \le 50$$$) — the length of the sequence. The second line of the test case contains $$$n$$$ integers $$$a_1, a_2, \dots, a_n$$$ ($$$1 \le a_i \le 100$$$).OutputOutput $$$t$$$ lines. For each test case, output the required alternating sum of the numbers.ExampleInput
441 2 3 1711002100 10053 1 4 1 5Output
-15
100
0
10"
2009G3,Yunli's Subarray Queries (extreme version),"data structures, dp, implementation",time limit per test,memory limit per test,"G3. Yunli's Subarray Queries (extreme version)time limit per test3 secondsmemory limit per test512 megabytesinputstandard inputoutputstandard outputThis is the extreme version of the problem. In this version, the output of each query is different from the easy and hard versions. It is also guaranteed that $$$r \geq l+k-1$$$ for all queries.For an arbitrary array $$$b$$$, Yunli can perform the following operation any number of times:  Select an index $$$i$$$. Set $$$b_i = x$$$ where $$$x$$$ is any integer she desires ($$$x$$$ is not limited to the interval $$$[1,n]$$$). Denote $$$f(b)$$$ as the minimum number of operations she needs to perform until there exists a consecutive subarray$$$^{\text{∗}}$$$ of length at least $$$k$$$ in $$$b$$$.Yunli is given an array $$$a$$$ of size $$$n$$$ and asks you $$$q$$$ queries. In each query, you must output $$$\sum_{i=l}^{r-k+1} \sum_{j=i+k-1}^{r} f([a_i, a_{i+1}, \ldots, a_j])$$$.$$$^{\text{∗}}$$$If there exists a consecutive subarray of length $$$k$$$ that starts at index $$$i$$$ ($$$1 \leq i \leq |b|-k+1$$$), then $$$b_j = b_{j-1} + 1$$$ for all $$$i < j \leq i+k-1$$$.InputThe first line contains $$$t$$$ ($$$1 \leq t \leq 10^4$$$) — the number of test cases.The first line of each test case contains three integers $$$n$$$, $$$k$$$, and $$$q$$$ ($$$1 \leq k \leq n \leq 2 \cdot 10^5$$$, $$$1 \leq q \leq 2 \cdot 10^5$$$) — the length of the array, the length of the consecutive subarray, and the number of queries.The following line contains $$$n$$$ integers $$$a_1, a_2, ..., a_n$$$ ($$$1 \leq a_i \leq n$$$).The following $$$q$$$ lines contain two integers $$$l$$$ and $$$r$$$ ($$$1 \leq l \leq r \leq n$$$, $$$r \geq l+k-1$$$) — the bounds of the query.It is guaranteed that the sum of $$$n$$$ over all test cases does not exceed $$$2 \cdot 10^5$$$ and the sum of $$$q$$$ over all test cases does not exceed $$$2 \cdot 10^5$$$.OutputOutput $$$\sum_{i=l}^{r-k+1} \sum_{j=i+k-1}^{r} f([a_i, a_{i+1}, \ldots, a_j])$$$ for each query on a new line.ExampleInput
57 2 41 2 3 2 1 2 34 61 72 73 78 4 24 3 1 1 2 4 3 23 61 55 4 24 5 1 2 31 41 510 4 82 3 6 5 8 9 8 10 10 12 76 101 91 63 94 102 101 810 7 43 4 5 3 4 5 9 10 8 91 92 101 102 9Output
1
3
3
3
2
7
2
4
8
6
28
7
16
20
32
19
18
15
26
9
NoteIn the first query of the first testcase, we can calculate the answer for the query through the following:   $$$i = 4$$$ and $$$j = 5$$$: $$$f([2, 1])=1$$$ because Yunli can set $$$b_2=3$$$, making a consecutive subarray of size $$$2$$$ in $$$1$$$ move.  $$$i = 4$$$ and $$$j = 6$$$: $$$f([2, 1, 2])=0$$$ because there is already a consecutive array of size $$$2$$$.  $$$i = 5$$$ and $$$j = 6$$$: $$$f([1, 2])=0$$$ because there is already a consecutive array of size $$$2$$$. The answer to this query is $$$1+0+0=1$$$."
2009G2,Yunli's Subarray Queries (hard version),"binary search, data structures, dp",time limit per test,memory limit per test,"G2. Yunli's Subarray Queries (hard version)time limit per test3 secondsmemory limit per test512 megabytesinputstandard inputoutputstandard outputThis is the hard version of the problem. In this version, it is guaranteed that $$$r \geq l+k-1$$$ for all queries.For an arbitrary array $$$b$$$, Yunli can perform the following operation any number of times:  Select an index $$$i$$$. Set $$$b_i = x$$$ where $$$x$$$ is any integer she desires ($$$x$$$ is not limited to the interval $$$[1,n]$$$). Denote $$$f(b)$$$ as the minimum number of operations she needs to perform until there exists a consecutive subarray$$$^{\text{∗}}$$$ of length at least $$$k$$$ in $$$b$$$.Yunli is given an array $$$a$$$ of size $$$n$$$ and asks you $$$q$$$ queries. In each query, you must output $$$\sum_{j=l+k-1}^{r} f([a_l, a_{l+1}, \ldots, a_j])$$$.$$$^{\text{∗}}$$$If there exists a consecutive subarray of length $$$k$$$ that starts at index $$$i$$$ ($$$1 \leq i \leq |b|-k+1$$$), then $$$b_j = b_{j-1} + 1$$$ for all $$$i < j \leq i+k-1$$$.InputThe first line contains $$$t$$$ ($$$1 \leq t \leq 10^4$$$) — the number of test cases.The first line of each test case contains three integers $$$n$$$, $$$k$$$, and $$$q$$$ ($$$1 \leq k \leq n \leq 2 \cdot 10^5$$$, $$$1 \leq q \leq 2 \cdot 10^5$$$) — the length of the array, the length of the consecutive subarray, and the number of queries.The following line contains $$$n$$$ integers $$$a_1, a_2, ..., a_n$$$ ($$$1 \leq a_i \leq n$$$).The following $$$q$$$ lines contain two integers $$$l$$$ and $$$r$$$ ($$$1 \leq l \leq r \leq n$$$, $$$r \geq l+k-1$$$) — the bounds of the query.It is guaranteed the sum of $$$n$$$ over all test cases does not exceed $$$2 \cdot 10^5$$$ and the sum of $$$q$$$ over all test cases does not exceed $$$2 \cdot 10^5$$$.OutputOutput $$$\sum_{j=l+k-1}^{r} f([a_l, a_{l+1}, \ldots, a_j])$$$ for each query on a new line.ExampleInput
37 5 31 2 3 2 1 2 31 72 73 78 4 24 3 1 1 2 4 3 23 61 55 4 24 5 1 2 31 41 5Output
6
5
2
2
5
2
3
NoteIn the second query of the first testcase, we calculate the following function values:   $$$f([2,3,2,1,2])=3$$$ because Yunli can set $$$b_3=4$$$, $$$b_4=5$$$, and $$$b_5=6$$$, making a consecutive subarray of size $$$5$$$ in $$$3$$$ moves.  $$$f([2,3,2,1,2,3])=2$$$ because we can set $$$b_3=0$$$ and $$$b_2=-1$$$, making a consecutive subarray of size $$$5$$$ in $$$2$$$ moves (starting at position $$$2$$$) The answer to this query is $$$3+2=5$$$."
2009G1,Yunli's Subarray Queries (easy version),"binary search, data structures, two pointers",time limit per test,memory limit per test,"G1. Yunli's Subarray Queries (easy version)time limit per test3 secondsmemory limit per test512 megabytesinputstandard inputoutputstandard outputThis is the easy version of the problem. In this version, it is guaranteed that $$$r=l+k-1$$$ for all queries.For an arbitrary array $$$b$$$, Yunli can perform the following operation any number of times:  Select an index $$$i$$$. Set $$$b_i = x$$$ where $$$x$$$ is any integer she desires ($$$x$$$ is not limited to the interval $$$[1,n]$$$). Denote $$$f(b)$$$ as the minimum number of operations she needs to perform until there exists a consecutive subarray$$$^{\text{∗}}$$$ of length at least $$$k$$$ in $$$b$$$.Yunli is given an array $$$a$$$ of size $$$n$$$ and asks you $$$q$$$ queries. In each query, you must output $$$\sum_{j=l+k-1}^{r} f([a_l, a_{l+1}, \ldots, a_j])$$$. Note that in this version, you are only required to output $$$f([a_l, a_{l+1}, \ldots, a_{l+k-1}])$$$.$$$^{\text{∗}}$$$If there exists a consecutive subarray of length $$$k$$$ that starts at index $$$i$$$ ($$$1 \leq i \leq |b|-k+1$$$), then $$$b_j = b_{j-1} + 1$$$ for all $$$i < j \leq i+k-1$$$.InputThe first line contains $$$t$$$ ($$$1 \leq t \leq 10^4$$$) — the number of test cases.The first line of each test case contains three integers $$$n$$$, $$$k$$$, and $$$q$$$ ($$$1 \leq k \leq n \leq 2 \cdot 10^5$$$, $$$1 \leq q \leq 2 \cdot 10^5$$$) — the length of the array, the length of the consecutive subarray, and the number of queries.The following line contains $$$n$$$ integers $$$a_1, a_2, \dots, a_n$$$ ($$$1 \leq a_i \leq n$$$).The following $$$q$$$ lines contain two integers $$$l$$$ and $$$r$$$ ($$$1 \leq l \leq r \leq n$$$, $$$r=l+k-1$$$) — the bounds of the query.It is guaranteed that the sum of $$$n$$$ over all test cases does not exceed $$$2 \cdot 10^5$$$ and the sum of $$$q$$$ over all test cases does not exceed $$$2 \cdot 10^5$$$.OutputOutput $$$\sum_{j=l+k-1}^{r} f([a_l, a_{l+1}, \ldots, a_j])$$$ for each query on a new line.ExampleInput
37 5 31 2 3 2 1 2 31 52 63 78 4 24 3 1 1 2 4 3 23 62 55 4 24 5 1 2 31 42 5Output
2
3
2
2
2
2
1
NoteIn the first query of the first testcase, $$$b=[1,2,3,2,1]$$$. Yunli can make a consecutive subarray of length $$$5$$$ in $$$2$$$ moves:   Set $$$b_4=4$$$  Set $$$b_5=5$$$  After operations $$$b=[1, 2, 3, 4, 5]$$$.In the second query of the first testcase, $$$b=[2,3,2,1,2]$$$. Yunli can make a consecutive subarray of length $$$5$$$ in $$$3$$$ moves:   Set $$$b_3=0$$$  Set $$$b_2=-1$$$  Set $$$b_1=-2$$$  After operations $$$b=[-2, -1, 0, 1, 2]$$$."
2009F,Firefly's Queries,"bitmasks, data structures, flows, math",time limit per test,memory limit per test,"F. Firefly's Queriestime limit per test2 secondsmemory limit per test256 megabytesinputstandard inputoutputstandard outputFirefly is given an array $$$a$$$ of length $$$n$$$. Let $$$c_i$$$ denote the $$$i$$$'th cyclic shift$$$^{\text{∗}}$$$ of $$$a$$$. She creates a new array $$$b$$$ such that $$$b = c_1 + c_2 + \dots + c_n$$$ where $$$+$$$ represents concatenation$$$^{\text{†}}$$$. Then, she asks you $$$q$$$ queries. For each query, output the sum of all elements in the subarray of $$$b$$$ that starts from the $$$l$$$-th element and ends at the $$$r$$$-th element, inclusive of both ends.$$$^{\text{∗}}$$$The $$$x$$$-th ($$$1 \leq x \leq n$$$) cyclic shift of the array $$$a$$$ is $$$a_x, a_{x+1} \ldots a_n, a_1, a_2 \ldots a_{x - 1}$$$. Note that the $$$1$$$-st shift is the initial $$$a$$$.$$$^{\text{†}}$$$The concatenation of two arrays $$$p$$$ and $$$q$$$ of length $$$n$$$ (in other words, $$$p + q$$$) is $$$p_1, p_2, ..., p_n, q_1, q_2, ..., q_n$$$.InputThe first line contains $$$t$$$ ($$$1 \leq t \leq 10^4$$$) — the number of test cases.The first line of each test case contains two integers $$$n$$$ and $$$q$$$ ($$$1 \leq n, q \leq 2 \cdot 10^5$$$) — the length of the array and the number of queries.The following line contains $$$n$$$ integers $$$a_1, a_2, ..., a_n$$$ ($$$1 \leq a_i \leq 10^6$$$).The following $$$q$$$ lines contain two integers $$$l$$$ and $$$r$$$ ($$$1 \leq l \leq r \leq n^2$$$) — the left and right bounds of the query.Note that the large inputs may require the use of 64-bit integers.It is guaranteed that the sum of $$$n$$$ does not exceed $$$2 \cdot 10^5$$$ and the sum of $$$q$$$ does not exceed $$$2 \cdot 10^5$$$.OutputFor each query, output the answer on a new line.ExampleInput
53 31 2 31 93 58 85 54 8 3 2 41 143 77 102 111 251 161 15 73 1 6 10 43 216 172 21 51 149 1512 135 34 9 10 10 120 253 1120 22Output
18
8
1
55
20
13
41
105
6
96
62
1
24
71
31
14
44
65
15
NoteFor the first test case, $$$b = [1, 2, 3, 2, 3, 1, 3, 1, 2]$$$."
2009E,Klee's SUPER DUPER LARGE Array!!!,"binary search, math, ternary search",time limit per test,memory limit per test,"E. Klee's SUPER DUPER LARGE Array!!!time limit per test2 secondsmemory limit per test256 megabytesinputstandard inputoutputstandard outputKlee has an array $$$a$$$ of length $$$n$$$ containing integers $$$[k, k+1, ..., k+n-1]$$$ in that order. Klee wants to choose an index $$$i$$$ ($$$1 \leq i \leq n$$$) such that $$$x = |a_1 + a_2 + \dots + a_i - a_{i+1} - \dots - a_n|$$$ is minimized. Note that for an arbitrary integer $$$z$$$, $$$|z|$$$ represents the absolute value of $$$z$$$. Output the minimum possible value of $$$x$$$.InputThe first line contains $$$t$$$ ($$$1 \leq t \leq 10^4$$$) — the number of test cases.Each test case contains two integers $$$n$$$ and $$$k$$$ ($$$2 \leq n, k \leq 10^9$$$) — the length of the array and the starting element of the array.OutputFor each test case, output the minimum value of $$$x$$$ on a new line.ExampleInput
42 27 25 31000000000 1000000000Output
1
5
1
347369930
NoteIn the first sample, $$$a = [2, 3]$$$. When $$$i = 1$$$ is chosen, $$$x = |2-3| = 1$$$. It can be shown this is the minimum possible value of $$$x$$$.In the third sample, $$$a = [3, 4, 5, 6, 7]$$$. When $$$i = 3$$$ is chosen, $$$x = |3 + 4 + 5 - 6 - 7| = 1$$$. It can be shown this is the minimum possible value of $$$x$$$."
2009D,Satyam and Counting,"geometry, math",time limit per test,memory limit per test,"D. Satyam and Countingtime limit per test2 secondsmemory limit per test256 megabytesinputstandard inputoutputstandard outputSatyam is given $$$n$$$ distinct points on the 2D coordinate plane. It is guaranteed that $$$0 \leq y_i \leq 1$$$ for all given points $$$(x_i, y_i)$$$. How many different nondegenerate right triangles$$$^{\text{∗}}$$$ can be formed from choosing three different points as its vertices?Two triangles $$$a$$$ and $$$b$$$ are different if there is a point $$$v$$$ such that $$$v$$$ is a vertex of $$$a$$$ but not a vertex of $$$b$$$.$$$^{\text{∗}}$$$A nondegenerate right triangle has positive area and an interior $$$90^{\circ}$$$ angle.InputThe first line contains an integer $$$t$$$ ($$$1 \leq t \leq 10^4$$$) — the number of test cases.The first line of each test case contains an integer $$$n$$$ ($$$3 \leq n \leq 2 \cdot 10^5$$$) — the number of points.The following $$$n$$$ lines contain two integers $$$x_i$$$ and $$$y_i$$$ ($$$0 \leq x_i \leq n$$$, $$$0 \leq y_i \leq 1$$$) — the $$$i$$$'th point that Satyam can choose from. It is guaranteed that all $$$(x_i, y_i)$$$ are pairwise distinct.It is guaranteed that the sum of $$$n$$$ over all test cases does not exceed $$$2 \cdot 10^5$$$.OutputOutput an integer for each test case, the number of distinct nondegenerate right triangles that can be formed from choosing three points.ExampleInput
351 01 13 05 02 130 01 03 091 02 03 04 05 02 17 18 19 1Output
4
0
8
NoteThe four triangles in question for the first test case:"
2009C,The Legend of Freya the Frog,"implementation, math",time limit per test,memory limit per test,"C. The Legend of Freya the Frogtime limit per test2 secondsmemory limit per test256 megabytesinputstandard inputoutputstandard outputFreya the Frog is traveling on the 2D coordinate plane. She is currently at point $$$(0,0)$$$ and wants to go to point $$$(x,y)$$$. In one move, she chooses an integer $$$d$$$ such that $$$0 \leq d \leq k$$$ and jumps $$$d$$$ spots forward in the direction she is facing. Initially, she is facing the positive $$$x$$$ direction. After every move, she will alternate between facing the positive $$$x$$$ direction and the positive $$$y$$$ direction (i.e., she will face the positive $$$y$$$ direction on her second move, the positive $$$x$$$ direction on her third move, and so on). What is the minimum amount of moves she must perform to land on point $$$(x,y)$$$?InputThe first line contains an integer $$$t$$$ ($$$1 \leq t \leq 10^4$$$) — the number of test cases.Each test case contains three integers $$$x$$$, $$$y$$$, and $$$k$$$ ($$$0 \leq x, y \leq 10^9, 1 \leq k \leq 10^9$$$).OutputFor each test case, output the number of jumps Freya needs to make on a new line.ExampleInput
39 11 30 10 81000000 100000 10Output
8
4
199999
NoteIn the first sample, one optimal set of moves is if Freya jumps in the following way: ($$$0,0$$$) $$$\rightarrow$$$ ($$$2,0$$$) $$$\rightarrow$$$ ($$$2,2$$$) $$$\rightarrow$$$ ($$$3,2$$$) $$$\rightarrow$$$ ($$$3,5$$$) $$$\rightarrow$$$ ($$$6,5$$$) $$$\rightarrow$$$ ($$$6,8$$$) $$$\rightarrow$$$ ($$$9,8$$$) $$$\rightarrow$$$ ($$$9,11$$$). This takes 8 jumps."
2009B,osu!mania,"brute force, implementation",time limit per test,memory limit per test,"B. osu!maniatime limit per test1 secondmemory limit per test256 megabytesinputstandard inputoutputstandard outputYou are playing your favorite rhythm game, osu!mania. The layout of your beatmap consists of $$$n$$$ rows and $$$4$$$ columns. Because notes at the bottom are closer, you will process the bottommost row first and the topmost row last. Each row will contain exactly one note, represented as a '#'.For each note $$$1, 2, \dots, n$$$, in the order of processing, output the column in which the note appears.InputThe first line contains $$$t$$$ ($$$1 \leq t \leq 100$$$) — the number of test cases.For each test case, the first line contains $$$n$$$ ($$$1 \leq n \leq 500$$$) — the number of rows of the beatmap.The following $$$n$$$ lines contain $$$4$$$ characters. The $$$i$$$-th line represents the $$$i$$$-th row of the beatmap from the top. It is guaranteed that the characters are either '.' or '#', and exactly one of the characters is '#'. It is guaranteed that the sum of $$$n$$$ over all test cases does not exceed $$$500$$$.OutputFor each test case, output $$$n$$$ integers on a new line, the column that the $$$i$$$-th note appears in for all $$$i$$$ from $$$1$$$ to $$$n$$$.ExampleInput
34#....#....#....#2.#...#..1...#Output
4 3 2 1 
2 2 
4"
2009A,Minimize!,"brute force, math",time limit per test,memory limit per test,"A. Minimize!time limit per test1 secondmemory limit per test256 megabytesinputstandard inputoutputstandard outputYou are given two integers $$$a$$$ and $$$b$$$ ($$$a \leq b$$$). Over all possible integer values of $$$c$$$ ($$$a \leq c \leq b$$$), find the minimum value of $$$(c - a) + (b - c)$$$.InputThe first line contains $$$t$$$ ($$$1 \leq t \leq 55$$$) — the number of test cases. Each test case contains two integers $$$a$$$ and $$$b$$$ ($$$1 \leq a \leq b \leq 10$$$).OutputFor each test case, output the minimum possible value of $$$(c - a) + (b - c)$$$ on a new line.ExampleInput
31 23 105 5Output
1
7
0
NoteIn the first test case, you can choose $$$c = 1$$$ and obtain an answer of $$$(1 - 1) + (2 - 1) = 1$$$. It can be shown this is the minimum value possible.In the second test case, you can choose $$$c = 6$$$ and obtain an answer of $$$(6 - 3) + (10 - 6) = 7$$$. It can be shown this is the minimum value possible."
2008H,Sakurako's Test,"binary search, brute force, greedy, math, number theory",time limit per test,memory limit per test,"H. Sakurako's Testtime limit per test1 secondmemory limit per test256 megabytesinputstandard inputoutputstandard outputSakurako will soon take a test. The test can be described as an array of integers $$$n$$$ and a task on it:Given an integer $$$x$$$, Sakurako can perform the following operation any number of times:  Choose an integer $$$i$$$ ($$$1\le i\le n$$$) such that $$$a_i\ge x$$$;  Change the value of $$$a_i$$$ to $$$a_i-x$$$. Using this operation any number of times, she must find the minimum possible median$$$^{\text{∗}}$$$ of the array $$$a$$$.Sakurako knows the array but does not know the integer $$$x$$$. Someone let it slip that one of the $$$q$$$ values of $$$x$$$ will be in the next test, so Sakurako is asking you what the answer is for each such $$$x$$$.$$$^{\text{∗}}$$$The median of an array of length $$$n$$$ is the element that stands in the middle of the sorted array (at the $$$\frac{n+2}{2}$$$-th position for even $$$n$$$, and at the $$$\frac{n+1}{2}$$$-th for odd)InputThe first line contains one integer $$$t$$$ ($$$1\le t\le 10^4$$$)  — the number of test cases.The first line of each test case contains two integers $$$n$$$ and $$$q$$$ ($$$1\le n,q\le 10^5$$$)  — the number of elements in the array and the number of queries.The second line of each test case contains $$$n$$$ integers $$$a_1, a_2, \dots, a_n$$$ ($$$1\le a_i\le n$$$)  — the elements of the array.The following $$$q$$$ lines each contain one integer $$$x$$$ ($$$1\le x\le n$$$).It is guaranteed that the sum of $$$n$$$ across all test cases does not exceed $$$10^5$$$. The same guarantee applies to the sum of $$$q$$$ across all test cases.OutputFor each test case, output $$$q$$$ integers  — the answer for each query.ExampleInput
25 51 2 3 4 5123456 31 2 6 4 1 3215Output
0 1 1 1 2 
1 0 2"
2008G,Sakurako's Task,"binary search, greedy, math, number theory",time limit per test,memory limit per test,"G. Sakurako's Tasktime limit per test2 secondsmemory limit per test256 megabytesinputstandard inputoutputstandard outputSakurako has prepared a task for you:She gives you an array of $$$n$$$ integers and allows you to choose $$$i$$$ and $$$j$$$ such that $$$i \neq j$$$ and $$$a_i \ge a_j$$$, and then assign $$$a_i = a_i - a_j$$$ or $$$a_i = a_i + a_j$$$. You can perform this operation any number of times for any $$$i$$$ and $$$j$$$, as long as they satisfy the conditions.Sakurako asks you what is the maximum possible value of $$$mex_k$$$$$$^{\text{∗}}$$$ of the array after any number of operations.$$$^{\text{∗}}$$$$$$mex_k$$$ is the $$$k$$$-th non-negative integer that is absent in the array. For example, $$$mex_1(\{1,2,3 \})=0$$$, since $$$0$$$ is the first element that is not in the array, and $$$mex_2(\{0,2,4 \})=3$$$, since $$$3$$$ is the second element that is not in the array.InputThe first line contains a single integer $$$t$$$ ($$$1\le t\le 10^4$$$)  — the number of test cases.The first line of each test case contains two integers $$$n$$$ and $$$k$$$ ($$$1\le n\le 2\cdot 10^5,1\le k\le 10^9$$$)  — the number of elements in the array and the value $$$k$$$ for $$$mex_k$$$.The second line of each test case contains $$$n$$$ integers $$$a_1, a_2, \dots,a_n$$$ ($$$1\le a_i\le 10^9$$$)  — the elements of the array.It is guaranteed that the sum of $$$n$$$ across all test cases does not exceed $$$2\cdot 10^5$$$.OutputFor each test case, output the maximum $$$mex_k$$$ that can be achieved through the operations.ExampleInput
61 332 101 13 11 2 33 21 2 44 52 2 2 164 52 2 2 3Output
2
11
3
4
8
8"
2008F,Sakurako's Box,"combinatorics, math, number theory",time limit per test,memory limit per test,"F. Sakurako's Boxtime limit per test2 secondsmemory limit per test256 megabytesinputstandard inputoutputstandard outputSakurako has a box with $$$n$$$ balls. Each ball has it's value. She wants to bet with her friend that if the friend randomly picks two balls from the box (it could be two distinct balls, but they may have the same value), the product of their values will be the same as the number that Sakurako guessed.Since Sakurako has a PhD in probability, she knows that the best number to pick is the expected value, but she forgot how to calculate it. Help Sakurako and find the expected value of the product of two elements from the array.It can be shown that the expected value has the form $$$\frac{P}{Q}$$$, where $$$P$$$ and $$$Q$$$ are non-negative integers, and $$$Q \ne 0$$$. Report the value of $$$P \cdot Q^{-1}(\bmod 10^9+7)$$$.InputThe first line contains a single integer $$$t$$$ ($$$1\le t\le 10^4$$$)  — the number of test cases.The first line of each test case contains a single integer $$$n$$$ ($$$2\le n\le 2\cdot 10^5$$$)  — the number of elements in the array.The second line of each test case contains $$$n$$$ integers $$$a_1, a_2, \dots, a_n$$$ ($$$0\le a_i\le 10^9$$$)  — the elements of the array.It is guaranteed that the sum of $$$n$$$ across all test cases does not exceed $$$2\cdot 10^5$$$.OutputFor each test case, output the value of $$$P \cdot Q^{-1}(\bmod 10^9+7)$$$.ExampleInput
333 2 342 2 2 451 2 3 4 5Output
7
6
500000012
NoteFor the first test, Sakurako's friend can pick these pairs of balls: $$$(a_1,a_2)$$$, $$$(a_1,a_3)$$$, $$$(a_2,a_3)$$$. Their products equal to $$$3\cdot 2=6$$$ , $$$3\cdot 3=9$$$ , $$$3\cdot 2=6$$$ respectively, so the expected value is $$$\frac{6+9+6}{3}=7$$$.For the second test, Sakurako's friend can pick these pairs of balls: $$$(a_1,a_2)$$$, $$$(a_1,a_3)$$$, $$$(a_1,a_4)$$$, $$$(a_2,a_3)$$$, $$$(a_2,a_4)$$$, $$$(a_3,a_4)$$$. Their products equal to $$$2\cdot 2=4$$$ , $$$2\cdot 2=4$$$ , $$$2\cdot 4=8$$$, $$$2\cdot 2=4$$$, $$$2\cdot 4=8$$$, $$$2\cdot 4=8$$$ respectively, so the expected value is $$$\frac{4+4+8+4+8+8}{6}=\frac{36}{6}=6$$$."
2008E,Alternating String,"brute force, data structures, dp, greedy, implementation, strings",time limit per test,memory limit per test,"E. Alternating Stringtime limit per test2 secondsmemory limit per test256 megabytesinputstandard inputoutputstandard outputSakurako really loves alternating strings. She calls a string $$$s$$$ of lowercase Latin letters an alternating string if characters in the even positions are the same, if characters in the odd positions are the same, and the length of the string is even.For example, the strings 'abab' and 'gg' are alternating, while the strings 'aba' and 'ggwp' are not.As a good friend, you decided to gift such a string, but you couldn't find one. Luckily, you can perform two types of operations on the string:   Choose an index $$$i$$$ and delete the $$$i$$$-th character from the string, which will reduce the length of the string by $$$1$$$. This type of operation can be performed no more than $$$1$$$ time;  Choose an index $$$i$$$ and replace $$$s_i$$$ with any other letter. Since you are in a hurry, you need to determine the minimum number of operations required to make the string an alternating one.InputThe first line contains a single integer $$$t$$$ ($$$1 \le t \le 10^4$$$)  — the number of test cases.The first line of each test case contains a single number $$$n$$$ ($$$1 \le n\le 2\cdot 10^5$$$)  — the length of the string.The second line of each test case contains a string $$$s$$$, consisting of lowercase Latin letters.It is guaranteed that the sum of $$$n$$$ across all test cases does not exceed $$$2 \cdot 10^5$$$.OutputFor each test case, output a single integer — the minimum number of operations required to turn the string $$$s$$$ into an alternating one.ExampleInput
101a2ca3aab5ababa6acdada9ejibmyyju6bbccbc6abacba5bcbca5dcbdbOutput
1
0
1
1
2
6
2
3
1
1
NoteFor the string ababa, you can delete the first character to get baba, which is an alternating string.For the string acdada, you can change the first two characters to get dadada, which is an alternating string."
2008D,Sakurako's Hobby,"dp, dsu, graphs, math",time limit per test,memory limit per test,"D. Sakurako's Hobbytime limit per test2 secondsmemory limit per test256 megabytesinputstandard inputoutputstandard outputFor a certain permutation $$$p$$$$$$^{\text{∗}}$$$ Sakurako calls an integer $$$j$$$ reachable from an integer $$$i$$$ if it is possible to make $$$i$$$ equal to $$$j$$$ by assigning $$$i=p_i$$$ a certain number of times.If $$$p=[3,5,6,1,2,4]$$$, then, for example, $$$4$$$ is reachable from $$$1$$$, because: $$$i=1$$$ $$$\rightarrow$$$ $$$i=p_1=3$$$ $$$\rightarrow$$$ $$$i=p_3=6$$$ $$$\rightarrow$$$ $$$i=p_6=4$$$. Now $$$i=4$$$, so $$$4$$$ is reachable from $$$1$$$.Each number in the permutation is colored either black or white.Sakurako defines the function $$$F(i)$$$ as the number of black integers that are reachable from $$$i$$$.Sakurako is interested in $$$F(i)$$$ for each $$$1\le i\le n$$$, but calculating all values becomes very difficult, so she asks you, as her good friend, to compute this.$$$^{\text{∗}}$$$A permutation of length $$$n$$$ is an array consisting of $$$n$$$ distinct integers from $$$1$$$ to $$$n$$$ in arbitrary order. For example, $$$[2,3,1,5,4]$$$ is a permutation, but $$$[1,2,2]$$$ is not a permutation (the number $$$2$$$ appears twice in the array), and $$$[1,3,4]$$$ is also not a permutation ($$$n=3$$$, but the array contains $$$4$$$).InputThe first line contains a single integer $$$t$$$ ($$$1\le t\le 10^4$$$)  — the number of test cases.The first line of each test case contains a single integer $$$n$$$ ($$$1\le n\le 2\cdot 10^5$$$)  — the number of elements in the array.The second line of each test case contains $$$n$$$ integers $$$p_1, p_2, \dots, p_n$$$ ($$$1\le p_i\le n$$$)  — the elements of the permutation.The third line of each test case contains a string $$$s$$$ of length $$$n$$$, consisting of '0' and '1'. If $$$s_i=0$$$, then the number $$$p_i$$$ is colored black; if $$$s_i=1$$$, then the number $$$p_i$$$ is colored white.It is guaranteed that the sum of $$$n$$$ across all test cases does not exceed $$$2\cdot 10^5$$$.OutputFor each test case, output $$$n$$$ integers $$$F(1), F(2), \dots, F(n)$$$.ExampleInput
511051 2 4 5 31010155 4 1 3 21001163 5 6 1 2 401000061 2 3 4 5 6100110Output
1 
0 1 1 1 1 
2 2 2 2 2 
4 1 4 4 1 4 
0 1 1 0 0 1"
